sample,assembly,genome,NGA50,LGA50
SAMEA3136744,Hybrid (hybridspades),MGYG000001439,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001456.1,58835.0,19.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001493,116496.0,15.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001499,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001500,1103.0,691.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001560,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001564,5241.0,161.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001576,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001606,52128.0,22.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001611,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001714,1044.0,413.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001728,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001729,130305.0,6.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001747,48563.0,14.0
SAMEA3136744,Hybrid (hybridspades),MGYG000001760,,
SAMEA3136744,Hybrid (hybridspades),MGYG000001953,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002039,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002096,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002135,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002193,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002270,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002271,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002272,1072.0,365.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002276,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002279,61028.0,14.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002281,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002293,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002304,9809.0,83.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002327,22795.0,48.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002330,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002352,13705.0,71.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002394,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002395,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002410,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002438,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002441,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002445,162172.0,6.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002448,87657.0,9.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002454,2761574.0,1.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002478,3558.0,288.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002480,27285.0,35.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002483,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002492,637413.0,3.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002506,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002523,3480.0,102.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002528,415990.0,3.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002544,8947.0,109.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002545,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002546,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002570,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002681,14883.0,42.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002726,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002737,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002776,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002785,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002876,111523.0,8.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002882,81001.0,10.0
SAMEA3136744,Hybrid (hybridspades),MGYG000002945,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002954,,
SAMEA3136744,Hybrid (hybridspades),MGYG000002969,207529.0,4.0
SAMEA3136744,Hybrid (hybridspades),MGYG000003210,,
SAMEA3136744,Hybrid (hybridspades),MGYG000003326,,
SAMEA3136744,Hybrid (hybridspades),MGYG000003335,,
SAMEA3136744,Hybrid (hybridspades),MGYG000003682,,
SAMEA3136744,Hybrid (hybridspades),MGYG000003694,3395.0,158.0
SAMEA3136744,Hybrid (hybridspades),MGYG000003695,91864.0,10.0
SAMEA3136744,Hybrid (hybridspades),MGYG000003783,,
SAMEA3136744,Hybrid (hybridspades),MGYG000003863,,
SAMEA3136744,Hybrid (hybridspades),MGYG000003937,13742.0,56.0
SAMEA3136744,Hybrid (hybridspades),MGYG000003987,17264.0,49.0
SAMEA3136744,Hybrid (hybridspades),MGYG000004016,1485.0,126.0
SAMEA3136744,Hybrid (hybridspades),MGYG000004143,81959.0,12.0
SAMEA3136744,Hybrid (hybridspades),MGYG000004171,10598.0,63.0
SAMEA3136744,Hybrid (hybridspades),MGYG000004323,,
SAMEA3136744,Hybrid (hybridspades),MGYG000004642,7700.0,55.0
SAMEA3136744,Hybrid (hybridspades),MGYG000004658,,
SAMEA3136744,Hybrid (hybridspades),MGYG000004723,,
SAMEA3136744,Hybrid (hybridspades),MGYG000004789,,
SAMEA3136744,Hybrid (hybridspades),MGYG000006745,,
SAMEA3136744,Hybrid (hybridspades),MGYG000055572,,
SAMEA3136744,Hybrid (hybridspades),MGYG000066600,,
SAMEA3136744,Hybrid (hybridspades),MGYG000074969,,
SAMEA3136744,Hybrid (hybridspades),MGYG000145940,,
SAMEA3136744,Hybrid (hybridspades),MGYG000147988,,
SAMEA3136744,Hybrid (hybridspades),MGYG000177238,,
SAMEA3136744,Hybrid (hybridspades),MGYG000262994,,
SAMEA3136744,LR (metaflye),MGYG000000002,,
SAMEA3136744,LR (metaflye),MGYG000000004,,
SAMEA3136744,LR (metaflye),MGYG000000020,,
SAMEA3136744,LR (metaflye),MGYG000000032,,
SAMEA3136744,LR (metaflye),MGYG000000033,,
SAMEA3136744,LR (metaflye),MGYG000000038,,
SAMEA3136744,LR (metaflye),MGYG000000044,,
SAMEA3136744,LR (metaflye),MGYG000000059,,
SAMEA3136744,LR (metaflye),MGYG000000062,,
SAMEA3136744,LR (metaflye),MGYG000000066,,
SAMEA3136744,LR (metaflye),MGYG000000067,,
SAMEA3136744,LR (metaflye),MGYG000000068,,
SAMEA3136744,LR (metaflye),MGYG000000069,,
SAMEA3136744,LR (metaflye),MGYG000000078,,
SAMEA3136744,LR (metaflye),MGYG000000084,,
SAMEA3136744,LR (metaflye),MGYG000000086,,
SAMEA3136744,LR (metaflye),MGYG000000087,66002.0,15.0
SAMEA3136744,LR (metaflye),MGYG000000099,,
SAMEA3136744,LR (metaflye),MGYG000000123,,
SAMEA3136744,LR (metaflye),MGYG000000133,,
SAMEA3136744,LR (metaflye),MGYG000000139,,
SAMEA3136744,LR (metaflye),MGYG000000140,,
SAMEA3136744,LR (metaflye),MGYG000000142,,
SAMEA3136744,LR (metaflye),MGYG000000146,,
SAMEA3136744,LR (metaflye),MGYG000000164,,
SAMEA3136744,LR (metaflye),MGYG000000172,,
SAMEA3136744,LR (metaflye),MGYG000000177,,
SAMEA3136744,LR (metaflye),MGYG000000179,,
SAMEA3136744,LR (metaflye),MGYG000000181,,
SAMEA3136744,LR (metaflye),MGYG000000185,,
SAMEA3136744,LR (metaflye),MGYG000000193,,
SAMEA3136744,LR (metaflye),MGYG000000196,,
SAMEA3136744,LR (metaflye),MGYG000000198,,
SAMEA3136744,LR (metaflye),MGYG000000206,,
SAMEA3136744,LR (metaflye),MGYG000000212,10208.0,21.0
SAMEA3136744,LR (metaflye),MGYG000000217,,
SAMEA3136744,LR (metaflye),MGYG000000251,,
SAMEA3136744,LR (metaflye),MGYG000000254,,
SAMEA3136744,LR (metaflye),MGYG000000258,,
SAMEA3136744,LR (metaflye),MGYG000000262,169124.0,8.0
SAMEA3136744,LR (metaflye),MGYG000000263,,
SAMEA3136744,LR (metaflye),MGYG000000271,,
SAMEA3136744,LR (metaflye),MGYG000000723,,
SAMEA3136744,LR (metaflye),MGYG000001006,,
SAMEA3136744,LR (metaflye),MGYG000001045,,
SAMEA3136744,LR (metaflye),MGYG000001057,15392.0,24.0
SAMEA3136744,LR (metaflye),MGYG000001106,,
SAMEA3136744,LR (metaflye),MGYG000001246,70629.0,13.0
SAMEA3136744,LR (metaflye),MGYG000001292,,
SAMEA3136744,LR (metaflye),MGYG000001302.1,,
SAMEA3136744,LR (metaflye),MGYG000001303,,
SAMEA3136744,LR (metaflye),MGYG000001304,,
SAMEA3136744,LR (metaflye),MGYG000001310,38333.0,20.0
SAMEA3136744,LR (metaflye),MGYG000001313,,
SAMEA3136744,LR (metaflye),MGYG000001338,415795.0,4.0
SAMEA3136744,LR (metaflye),MGYG000001346,,
SAMEA3136744,LR (metaflye),MGYG000001359,,
SAMEA3136744,LR (metaflye),MGYG000001367,,
SAMEA3136744,LR (metaflye),MGYG000001374,,
SAMEA3136744,LR (metaflye),MGYG000001378,,
SAMEA3136744,LR (metaflye),MGYG000001379,,
SAMEA3136744,LR (metaflye),MGYG000001380,,
SAMEA3136744,LR (metaflye),MGYG000001386,10252.0,58.0
SAMEA3136744,LR (metaflye),MGYG000001396,,
SAMEA3136744,LR (metaflye),MGYG000001398,,
SAMEA3136744,LR (metaflye),MGYG000001400,,
SAMEA3136744,LR (metaflye),MGYG000001411,,
SAMEA3136744,LR (metaflye),MGYG000001430,,
SAMEA3136744,LR (metaflye),MGYG000001439,,
SAMEA3136744,LR (metaflye),MGYG000001456.1,,
SAMEA3136744,LR (metaflye),MGYG000001493,,
SAMEA3136744,LR (metaflye),MGYG000001499,,
SAMEA3136744,LR (metaflye),MGYG000001500,,
SAMEA3136744,LR (metaflye),MGYG000001560,,
SAMEA3136744,LR (metaflye),MGYG000001564,,
SAMEA3136744,LR (metaflye),MGYG000001576,,
SAMEA3136744,LR (metaflye),MGYG000001606,,
SAMEA3136744,LR (metaflye),MGYG000001611,,
SAMEA3136744,LR (metaflye),MGYG000001714,,
SAMEA3136744,LR (metaflye),MGYG000001728,,
SAMEA3136744,LR (metaflye),MGYG000001729,99185.0,8.0
SAMEA3136744,LR (metaflye),MGYG000001747,29161.0,20.0
SAMEA3136744,LR (metaflye),MGYG000001760,,
SAMEA3136744,LR (metaflye),MGYG000001953,,
SAMEA3136744,LR (metaflye),MGYG000002039,,
SAMEA3136744,LR (metaflye),MGYG000002096,,
SAMEA3136744,LR (metaflye),MGYG000002135,,
SAMEA3136744,LR (metaflye),MGYG000002193,,
SAMEA3136744,LR (metaflye),MGYG000002270,,
SAMEA3136744,LR (metaflye),MGYG000002271,,
SAMEA3136744,LR (metaflye),MGYG000002272,,
SAMEA3136744,LR (metaflye),MGYG000002276,,
SAMEA3136744,LR (metaflye),MGYG000002279,2478.0,47.0
SAMEA3136744,LR (metaflye),MGYG000002281,,
SAMEA3136744,LR (metaflye),MGYG000002293,,
SAMEA3136744,LR (metaflye),MGYG000002304,,
SAMEA3136744,LR (metaflye),MGYG000002327,10814.0,81.0
SAMEA3136744,LR (metaflye),MGYG000002330,,
SAMEA3136744,LR (metaflye),MGYG000002352,,
SAMEA3136744,LR (metaflye),MGYG000002394,,
SAMEA3136744,LR (metaflye),MGYG000002395,,
SAMEA3136744,LR (metaflye),MGYG000002410,,
SAMEA3136744,LR (metaflye),MGYG000002438,,
SAMEA3136744,LR (metaflye),MGYG000002441,,
SAMEA3136744,LR (metaflye),MGYG000002445,238672.0,5.0
SAMEA3136744,LR (metaflye),MGYG000002448,33403.0,15.0
SAMEA3136744,LR (metaflye),MGYG000002454,1564664.0,1.0
SAMEA3136744,LR (metaflye),MGYG000002478,,
SAMEA3136744,LR (metaflye),MGYG000002480,11514.0,28.0
SAMEA3136744,LR (metaflye),MGYG000002483,,
SAMEA3136744,LR (metaflye),MGYG000002492,717060.0,2.0
SAMEA3136744,LR (metaflye),MGYG000002506,,
SAMEA3136744,LR (metaflye),MGYG000002523,,
SAMEA3136744,LR (metaflye),MGYG000002528,838142.0,2.0
SAMEA3136744,LR (metaflye),MGYG000002544,,
SAMEA3136744,LR (metaflye),MGYG000002545,,
SAMEA3136744,LR (metaflye),MGYG000002546,,
SAMEA3136744,LR (metaflye),MGYG000002570,,
SAMEA3136744,LR (metaflye),MGYG000002681,15026.0,42.0
SAMEA3136744,LR (metaflye),MGYG000002726,,
SAMEA3136744,LR (metaflye),MGYG000002737,,
SAMEA3136744,LR (metaflye),MGYG000002776,,
SAMEA3136744,LR (metaflye),MGYG000002785,,
SAMEA3136744,LR (metaflye),MGYG000002876,,
SAMEA3136744,LR (metaflye),MGYG000002882,47082.0,12.0
SAMEA3136744,LR (metaflye),MGYG000002945,,
SAMEA3136744,LR (metaflye),MGYG000002954,,
SAMEA3136744,LR (metaflye),MGYG000002969,207529.0,4.0
SAMEA3136744,LR (metaflye),MGYG000003210,,
SAMEA3136744,LR (metaflye),MGYG000003326,,
SAMEA3136744,LR (metaflye),MGYG000003335,,
SAMEA3136744,LR (metaflye),MGYG000003682,,
SAMEA3136744,LR (metaflye),MGYG000003694,,
SAMEA3136744,LR (metaflye),MGYG000003695,126718.0,10.0
SAMEA3136744,LR (metaflye),MGYG000003783,,
SAMEA3136744,LR (metaflye),MGYG000003863,,
SAMEA3136744,LR (metaflye),MGYG000003937,16349.0,49.0
SAMEA3136744,LR (metaflye),MGYG000003987,14791.0,55.0
SAMEA3136744,LR (metaflye),MGYG000004016,,
SAMEA3136744,LR (metaflye),MGYG000004143,22170.0,19.0
SAMEA3136744,LR (metaflye),MGYG000004171,,
SAMEA3136744,LR (metaflye),MGYG000004323,,
SAMEA3136744,LR (metaflye),MGYG000004642,,
SAMEA3136744,LR (metaflye),MGYG000004658,,
SAMEA3136744,LR (metaflye),MGYG000004723,,
SAMEA3136744,LR (metaflye),MGYG000004789,,
SAMEA3136744,LR (metaflye),MGYG000006745,,
SAMEA3136744,LR (metaflye),MGYG000055572,,
SAMEA3136744,LR (metaflye),MGYG000066600,,
SAMEA3136744,LR (metaflye),MGYG000074969,,
SAMEA3136744,LR (metaflye),MGYG000145940,,
SAMEA3136744,LR (metaflye),MGYG000147988,,
SAMEA3136744,LR (metaflye),MGYG000177238,,
SAMEA3136744,LR (metaflye),MGYG000262994,,
SAMEA3136744,SR (megahit),MGYG000000002,44375.0,26.0
SAMEA3136744,SR (megahit),MGYG000000004,,
SAMEA3136744,SR (megahit),MGYG000000020,,
SAMEA3136744,SR (megahit),MGYG000000032,,
SAMEA3136744,SR (megahit),MGYG000000033,,
SAMEA3136744,SR (megahit),MGYG000000038,,
SAMEA3136744,SR (megahit),MGYG000000044,,
SAMEA3136744,SR (megahit),MGYG000000059,,
SAMEA3136744,SR (megahit),MGYG000000062,,
SAMEA3136744,SR (megahit),MGYG000000066,,
SAMEA3136744,SR (megahit),MGYG000000067,2209.0,506.0
SAMEA3136744,SR (megahit),MGYG000000068,,
SAMEA3136744,SR (megahit),MGYG000000069,,
SAMEA3136744,SR (megahit),MGYG000000078,,
SAMEA3136744,SR (megahit),MGYG000000084,,
SAMEA3136744,SR (megahit),MGYG000000086,45486.0,24.0
SAMEA3136744,SR (megahit),MGYG000000087,58987.0,17.0
SAMEA3136744,SR (megahit),MGYG000000099,137007.0,9.0
SAMEA3136744,SR (megahit),MGYG000000123,,
SAMEA3136744,SR (megahit),MGYG000000133,,
SAMEA3136744,SR (megahit),MGYG000000139,1066.0,747.0
SAMEA3136744,SR (megahit),MGYG000000140,,
SAMEA3136744,SR (megahit),MGYG000000142,,
SAMEA3136744,SR (megahit),MGYG000000146,46616.0,23.0
SAMEA3136744,SR (megahit),MGYG000000164,,
SAMEA3136744,SR (megahit),MGYG000000172,6904.0,291.0
SAMEA3136744,SR (megahit),MGYG000000177,100145.0,10.0
SAMEA3136744,SR (megahit),MGYG000000179,11801.0,164.0
SAMEA3136744,SR (megahit),MGYG000000181,,
SAMEA3136744,SR (megahit),MGYG000000185,,
SAMEA3136744,SR (megahit),MGYG000000193,3456.0,346.0
SAMEA3136744,SR (megahit),MGYG000000196,,
SAMEA3136744,SR (megahit),MGYG000000198,,
SAMEA3136744,SR (megahit),MGYG000000206,,
SAMEA3136744,SR (megahit),MGYG000000212,124357.0,9.0
SAMEA3136744,SR (megahit),MGYG000000217,,
SAMEA3136744,SR (megahit),MGYG000000251,94514.0,12.0
SAMEA3136744,SR (megahit),MGYG000000254,,
SAMEA3136744,SR (megahit),MGYG000000258,,
SAMEA3136744,SR (megahit),MGYG000000262,65697.0,18.0
SAMEA3136744,SR (megahit),MGYG000000263,1626.0,662.0
SAMEA3136744,SR (megahit),MGYG000000271,,
SAMEA3136744,SR (megahit),MGYG000000723,,
SAMEA3136744,SR (megahit),MGYG000001006,,
SAMEA3136744,SR (megahit),MGYG000001045,,
SAMEA3136744,SR (megahit),MGYG000001057,96968.0,7.0
SAMEA3136744,SR (megahit),MGYG000001106,,
SAMEA3136744,SR (megahit),MGYG000001246,35967.0,24.0
SAMEA3136744,SR (megahit),MGYG000001292,,
SAMEA3136744,SR (megahit),MGYG000001302.1,80094.0,10.0
SAMEA3136744,SR (megahit),MGYG000001303,78701.0,14.0
SAMEA3136744,SR (megahit),MGYG000001304,,
SAMEA3136744,SR (megahit),MGYG000001310,26894.0,31.0
SAMEA3136744,SR (megahit),MGYG000001313,,
SAMEA3136744,SR (megahit),MGYG000001338,40637.0,33.0
SAMEA3136744,SR (megahit),MGYG000001346,23864.0,55.0
SAMEA3136744,SR (megahit),MGYG000001359,146564.0,8.0
SAMEA3136744,SR (megahit),MGYG000001367,27105.0,56.0
SAMEA3136744,SR (megahit),MGYG000001374,47537.0,19.0
SAMEA3136744,SR (megahit),MGYG000001378,2271.0,874.0
SAMEA3136744,SR (megahit),MGYG000001379,,
SAMEA3136744,SR (megahit),MGYG000001380,65275.0,18.0
SAMEA3136744,SR (megahit),MGYG000001386,20463.0,72.0
SAMEA3136744,SR (megahit),MGYG000001396,1791.0,819.0
SAMEA3136744,SR (megahit),MGYG000001398,1233.0,730.0
SAMEA3136744,SR (megahit),MGYG000001400,,
SAMEA3136744,SR (megahit),MGYG000001411,,
SAMEA3136744,SR (megahit),MGYG000001430,,
SAMEA3136744,SR (megahit),MGYG000001439,,
SAMEA3136744,SR (megahit),MGYG000001456.1,46020.0,26.0
SAMEA3136744,SR (megahit),MGYG000001493,27988.0,60.0
SAMEA3136744,SR (megahit),MGYG000001499,,
SAMEA3136744,SR (megahit),MGYG000001500,3805.0,263.0
SAMEA3136744,SR (megahit),MGYG000001560,,
SAMEA3136744,SR (megahit),MGYG000001564,1082.0,783.0
SAMEA3136744,SR (megahit),MGYG000001576,,
SAMEA3136744,SR (megahit),MGYG000001606,57531.0,20.0
SAMEA3136744,SR (megahit),MGYG000001611,,
SAMEA3136744,SR (megahit),MGYG000001714,1274.0,791.0
SAMEA3136744,SR (megahit),MGYG000001728,,
SAMEA3136744,SR (megahit),MGYG000001729,99014.0,7.0
SAMEA3136744,SR (megahit),MGYG000001747,44936.0,15.0
SAMEA3136744,SR (megahit),MGYG000001760,,
SAMEA3136744,SR (megahit),MGYG000001953,,
SAMEA3136744,SR (megahit),MGYG000002039,,
SAMEA3136744,SR (megahit),MGYG000002096,,
SAMEA3136744,SR (megahit),MGYG000002135,,
SAMEA3136744,SR (megahit),MGYG000002193,,
SAMEA3136744,SR (megahit),MGYG000002270,,
SAMEA3136744,SR (megahit),MGYG000002271,,
SAMEA3136744,SR (megahit),MGYG000002272,1579.0,527.0
SAMEA3136744,SR (megahit),MGYG000002276,,
SAMEA3136744,SR (megahit),MGYG000002279,38477.0,25.0
SAMEA3136744,SR (megahit),MGYG000002281,,
SAMEA3136744,SR (megahit),MGYG000002293,,
SAMEA3136744,SR (megahit),MGYG000002304,21465.0,50.0
SAMEA3136744,SR (megahit),MGYG000002327,22366.0,49.0
SAMEA3136744,SR (megahit),MGYG000002330,,
SAMEA3136744,SR (megahit),MGYG000002352,25060.0,43.0
SAMEA3136744,SR (megahit),MGYG000002394,,
SAMEA3136744,SR (megahit),MGYG000002395,,
SAMEA3136744,SR (megahit),MGYG000002410,,
SAMEA3136744,SR (megahit),MGYG000002438,,
SAMEA3136744,SR (megahit),MGYG000002441,,
SAMEA3136744,SR (megahit),MGYG000002445,109863.0,9.0
SAMEA3136744,SR (megahit),MGYG000002448,52220.0,10.0
SAMEA3136744,SR (megahit),MGYG000002454,365791.0,3.0
SAMEA3136744,SR (megahit),MGYG000002478,4812.0,351.0
SAMEA3136744,SR (megahit),MGYG000002480,48875.0,18.0
SAMEA3136744,SR (megahit),MGYG000002483,951.0,1095.0
SAMEA3136744,SR (megahit),MGYG000002492,104825.0,11.0
SAMEA3136744,SR (megahit),MGYG000002506,1501.0,767.0
SAMEA3136744,SR (megahit),MGYG000002523,2844.0,309.0
SAMEA3136744,SR (megahit),MGYG000002528,67426.0,16.0
SAMEA3136744,SR (megahit),MGYG000002544,16164.0,71.0
SAMEA3136744,SR (megahit),MGYG000002545,,
SAMEA3136744,SR (megahit),MGYG000002546,,
SAMEA3136744,SR (megahit),MGYG000002570,,
SAMEA3136744,SR (megahit),MGYG000002681,14883.0,42.0
SAMEA3136744,SR (megahit),MGYG000002726,,
SAMEA3136744,SR (megahit),MGYG000002737,,
SAMEA3136744,SR (megahit),MGYG000002776,,
SAMEA3136744,SR (megahit),MGYG000002785,,
SAMEA3136744,SR (megahit),MGYG000002876,149266.0,6.0
SAMEA3136744,SR (megahit),MGYG000002882,71259.0,11.0
SAMEA3136744,SR (megahit),MGYG000002945,,
SAMEA3136744,SR (megahit),MGYG000002954,,
SAMEA3136744,SR (megahit),MGYG000002969,153728.0,5.0
SAMEA3136744,SR (megahit),MGYG000003210,,
SAMEA3136744,SR (megahit),MGYG000003326,,
SAMEA3136744,SR (megahit),MGYG000003335,,
SAMEA3136744,SR (megahit),MGYG000003682,1326.0,886.0
SAMEA3136744,SR (megahit),MGYG000003694,4603.0,221.0
SAMEA3136744,SR (megahit),MGYG000003695,49300.0,22.0
SAMEA3136744,SR (megahit),MGYG000003783,,
SAMEA3136744,SR (megahit),MGYG000003863,,
SAMEA3136744,SR (megahit),MGYG000003937,11392.0,62.0
SAMEA3136744,SR (megahit),MGYG000003987,16017.0,50.0
SAMEA3136744,SR (megahit),MGYG000004016,1119.0,577.0
SAMEA3136744,SR (megahit),MGYG000004143,91465.0,10.0
SAMEA3136744,SR (megahit),MGYG000004171,1776.0,396.0
SAMEA3136744,SR (megahit),MGYG000004323,,
SAMEA3136744,SR (megahit),MGYG000004642,2188.0,283.0
SAMEA3136744,SR (megahit),MGYG000004658,,
SAMEA3136744,SR (megahit),MGYG000004723,,
SAMEA3136744,SR (megahit),MGYG000004789,,
SAMEA3136744,SR (megahit),MGYG000006745,,
SAMEA3136744,SR (megahit),MGYG000055572,,
SAMEA3136744,SR (megahit),MGYG000066600,,
SAMEA3136744,SR (megahit),MGYG000074969,,
SAMEA3136744,SR (megahit),MGYG000145940,,
SAMEA3136744,SR (megahit),MGYG000147988,,
SAMEA3136744,SR (megahit),MGYG000177238,1051.0,962.0
SAMEA3136744,SR (megahit),MGYG000262994,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000002,1104.0,731.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000003,124637.0,10.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000022,147298.0,6.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000033,24722.0,40.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000036,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000038,21571.0,46.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000041,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000044,269047.0,6.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000059,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000060,259096.0,5.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000068,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000069,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000071,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000072,111103.0,6.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000074,700996.0,3.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000078,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000084,6164.0,120.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000086,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000099,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000121,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000131,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000137,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000140,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000141,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000142,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000144,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000146,14196.0,61.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000154,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000169,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000171,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000177,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000178,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000181,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000183,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000185,50032.0,20.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000196,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000203,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000206,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000209,103082.0,9.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000212,164667.0,7.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000217,54451.0,23.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000220,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000226,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000244,32121.0,23.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000249,9159.0,100.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000251,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000253,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000254,20554.0,64.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000258,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000262,24662.0,39.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000263,111206.0,10.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000271,6481.0,164.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000277,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000278,1642.0,500.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000285,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000359,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000362,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000367,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000369,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000377,2655.0,151.0
SAMEA3136759,Hybrid (hybridspades),MGYG000000386,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000387,,
SAMEA3136759,Hybrid (hybridspades),MGYG000000404,103288.0,7.0
