assembly,mag,reference,Ref_name,ANI,Align_fraction_ref,Align_fraction_query,recovered
SR (megahit),,MGYG000000371,,0.0,,,False
SR (megahit),,MGYG000000373,,0.0,,,False
SR (megahit),,MGYG000000378,,0.0,,,False
SR (megahit),,MGYG000000380,,0.0,,,False
SR (megahit),,MGYG000000387,,0.0,,,False
SR (megahit),,MGYG000000406,,0.0,,,False
SR (megahit),,MGYG000000409,,0.0,,,False
SR (megahit),,MGYG000000410,,0.0,,,False
SR (megahit),,MGYG000000415,,0.0,,,False
SR (megahit),,MGYG000000416,,0.0,,,False
SR (megahit),,MGYG000000418,,0.0,,,False
SR (megahit),,MGYG000000420,,0.0,,,False
SR (megahit),,MGYG000000429,,0.0,,,False
SR (megahit),,MGYG000000441,,0.0,,,False
SR (megahit),,MGYG000000444,,0.0,,,False
SR (megahit),,MGYG000000449,,0.0,,,False
SR (megahit),,MGYG000000450,,0.0,,,False
SR (megahit),,MGYG000000453,,0.0,,,False
SR (megahit),,MGYG000000457,,0.0,,,False
SR (megahit),,MGYG000000466,,0.0,,,False
SR (megahit),,MGYG000000468,,0.0,,,False
SR (megahit),,MGYG000000470,,0.0,,,False
SR (megahit),,MGYG000000474,,0.0,,,False
SR (megahit),,MGYG000000490,,0.0,,,False
SR (megahit),,MGYG000000495,,0.0,,,False
SR (megahit),,MGYG000000500,,0.0,,,False
SR (megahit),,MGYG000000504,,0.0,,,False
SR (megahit),,MGYG000000508,,0.0,,,False
SR (megahit),,MGYG000000518,,0.0,,,False
SR (megahit),,MGYG000000524,,0.0,,,False
SR (megahit),,MGYG000000537,,0.0,,,False
SR (megahit),,MGYG000000539,,0.0,,,False
SR (megahit),,MGYG000000540,,0.0,,,False
SR (megahit),,MGYG000000546,,0.0,,,False
SR (megahit),,MGYG000000568,,0.0,,,False
SR (megahit),,MGYG000000571,,0.0,,,False
SR (megahit),,MGYG000000580,,0.0,,,False
SR (megahit),,MGYG000000582,,0.0,,,False
SR (megahit),,MGYG000000585,,0.0,,,False
SR (megahit),,MGYG000000595,,0.0,,,False
SR (megahit),,MGYG000000600,,0.0,,,False
SR (megahit),,MGYG000000603,,0.0,,,False
SR (megahit),,MGYG000000622,,0.0,,,False
SR (megahit),,MGYG000000623,,0.0,,,False
SR (megahit),,MGYG000000633,,0.0,,,False
SR (megahit),,MGYG000000640,,0.0,,,False
SR (megahit),,MGYG000000647,,0.0,,,False
SR (megahit),,MGYG000000656,,0.0,,,False
SR (megahit),,MGYG000000659,,0.0,,,False
SR (megahit),,MGYG000000675,,0.0,,,False
SR (megahit),,MGYG000000680,,0.0,,,False
SR (megahit),,MGYG000000699,,0.0,,,False
SR (megahit),,MGYG000000701,,0.0,,,False
SR (megahit),,MGYG000000703,,0.0,,,False
SR (megahit),,MGYG000000710,,0.0,,,False
SR (megahit),,MGYG000000712,,0.0,,,False
SR (megahit),,MGYG000000713,,0.0,,,False
SR (megahit),,MGYG000000717,,0.0,,,False
SR (megahit),,MGYG000000724,,0.0,,,False
SR (megahit),,MGYG000000727,,0.0,,,False
SR (megahit),,MGYG000000732,,0.0,,,False
SR (megahit),,MGYG000000734,,0.0,,,False
SR (megahit),,MGYG000000740,,0.0,,,False
SR (megahit),,MGYG000000741,,0.0,,,False
SR (megahit),,MGYG000000742,,0.0,,,False
SR (megahit),,MGYG000000748,,0.0,,,False
SR (megahit),,MGYG000000771,,0.0,,,False
SR (megahit),,MGYG000000774,,0.0,,,False
SR (megahit),,MGYG000000791,,0.0,,,False
SR (megahit),,MGYG000000808,,0.0,,,False
SR (megahit),,MGYG000000810,,0.0,,,False
SR (megahit),,MGYG000000820,,0.0,,,False
SR (megahit),,MGYG000000841,,0.0,,,False
SR (megahit),,MGYG000000847,,0.0,,,False
SR (megahit),,MGYG000000850,,0.0,,,False
SR (megahit),,MGYG000000857,,0.0,,,False
SR (megahit),,MGYG000000867,,0.0,,,False
SR (megahit),,MGYG000000870,,0.0,,,False
SR (megahit),,MGYG000000873,,0.0,,,False
SR (megahit),,MGYG000000887,,0.0,,,False
SR (megahit),,MGYG000000894,,0.0,,,False
SR (megahit),,MGYG000000899,,0.0,,,False
SR (megahit),,MGYG000000903,,0.0,,,False
SR (megahit),,MGYG000000910,,0.0,,,False
SR (megahit),,MGYG000000920,,0.0,,,False
SR (megahit),,MGYG000000922,,0.0,,,False
SR (megahit),,MGYG000000939,,0.0,,,False
SR (megahit),,MGYG000000942,,0.0,,,False
SR (megahit),,MGYG000000944,,0.0,,,False
SR (megahit),,MGYG000000945,,0.0,,,False
SR (megahit),,MGYG000000948,,0.0,,,False
SR (megahit),,MGYG000000971,,0.0,,,False
SR (megahit),,MGYG000000973,,0.0,,,False
SR (megahit),,MGYG000001001,,0.0,,,False
SR (megahit),,MGYG000001005,,0.0,,,False
SR (megahit),,MGYG000001006,,0.0,,,False
SR (megahit),,MGYG000001015,,0.0,,,False
SR (megahit),,MGYG000001016,,0.0,,,False
SR (megahit),,MGYG000001018,,0.0,,,False
SR (megahit),,MGYG000001020,,0.0,,,False
SR (megahit),,MGYG000001033,,0.0,,,False
SR (megahit),,MGYG000001045,,0.0,,,False
SR (megahit),,MGYG000001048,,0.0,,,False
SR (megahit),,MGYG000001054,,0.0,,,False
SR (megahit),,MGYG000001055,,0.0,,,False
SR (megahit),,MGYG000001076,,0.0,,,False
SR (megahit),,MGYG000001089,,0.0,,,False
SR (megahit),,MGYG000001100,,0.0,,,False
SR (megahit),,MGYG000001103,,0.0,,,False
SR (megahit),,MGYG000001106,,0.0,,,False
SR (megahit),,MGYG000001113,,0.0,,,False
SR (megahit),,MGYG000001118,,0.0,,,False
SR (megahit),,MGYG000001145,,0.0,,,False
SR (megahit),,MGYG000001154,,0.0,,,False
SR (megahit),,MGYG000001155,,0.0,,,False
SR (megahit),,MGYG000001156,,0.0,,,False
SR (megahit),,MGYG000001163,,0.0,,,False
SR (megahit),,MGYG000001167,,0.0,,,False
SR (megahit),,MGYG000001170,,0.0,,,False
SR (megahit),,MGYG000001171,,0.0,,,False
SR (megahit),,MGYG000001182,,0.0,,,False
SR (megahit),,MGYG000001187,,0.0,,,False
SR (megahit),,MGYG000001189,,0.0,,,False
SR (megahit),,MGYG000001192,,0.0,,,False
SR (megahit),,MGYG000001204,,0.0,,,False
SR (megahit),,MGYG000001205,,0.0,,,False
SR (megahit),,MGYG000001209,,0.0,,,False
SR (megahit),,MGYG000001213,,0.0,,,False
SR (megahit),,MGYG000001218,,0.0,,,False
SR (megahit),,MGYG000001226,,0.0,,,False
SR (megahit),,MGYG000001230,,0.0,,,False
SR (megahit),,MGYG000001231,,0.0,,,False
SR (megahit),,MGYG000001243,,0.0,,,False
SR (megahit),,MGYG000001247,,0.0,,,False
SR (megahit),,MGYG000001248,,0.0,,,False
SR (megahit),,MGYG000001257,,0.0,,,False
SR (megahit),,MGYG000001260,,0.0,,,False
SR (megahit),,MGYG000001284,,0.0,,,False
SR (megahit),,MGYG000001285,,0.0,,,False
SR (megahit),,MGYG000001295,,0.0,,,False
SR (megahit),,MGYG000001296,,0.0,,,False
SR (megahit),,MGYG000001299,,0.0,,,False
SR (megahit),,MGYG000001311,,0.0,,,False
SR (megahit),,MGYG000001312,,0.0,,,False
SR (megahit),,MGYG000001322,,0.0,,,False
SR (megahit),,MGYG000001324,,0.0,,,False
SR (megahit),,MGYG000001331,,0.0,,,False
SR (megahit),,MGYG000001332,,0.0,,,False
SR (megahit),,MGYG000001341,,0.0,,,False
SR (megahit),,MGYG000001342,,0.0,,,False
SR (megahit),,MGYG000001347,,0.0,,,False
SR (megahit),,MGYG000001352,,0.0,,,False
SR (megahit),,MGYG000001368,,0.0,,,False
SR (megahit),,MGYG000001372,,0.0,,,False
SR (megahit),,MGYG000001393,,0.0,,,False
SR (megahit),,MGYG000001411,,0.0,,,False
SR (megahit),,MGYG000001420,,0.0,,,False
SR (megahit),,MGYG000001421,,0.0,,,False
SR (megahit),,MGYG000001423,,0.0,,,False
SR (megahit),,MGYG000001441,,0.0,,,False
SR (megahit),,MGYG000001444,,0.0,,,False
SR (megahit),,MGYG000001454,,0.0,,,False
SR (megahit),,MGYG000001459,,0.0,,,False
SR (megahit),,MGYG000001464,,0.0,,,False
SR (megahit),,MGYG000001489,,0.0,,,False
SR (megahit),,MGYG000001494,,0.0,,,False
SR (megahit),,MGYG000001499,,0.0,,,False
SR (megahit),,MGYG000001512,,0.0,,,False
SR (megahit),,MGYG000001524,,0.0,,,False
SR (megahit),,MGYG000001527,,0.0,,,False
SR (megahit),,MGYG000001528,,0.0,,,False
SR (megahit),,MGYG000001529,,0.0,,,False
SR (megahit),,MGYG000001531,,0.0,,,False
SR (megahit),,MGYG000001546,,0.0,,,False
SR (megahit),,MGYG000001550,,0.0,,,False
SR (megahit),,MGYG000001560,,0.0,,,False
SR (megahit),,MGYG000001562,,0.0,,,False
SR (megahit),,MGYG000001564,,0.0,,,False
SR (megahit),,MGYG000001574,,0.0,,,False
SR (megahit),,MGYG000001576,,0.0,,,False
SR (megahit),,MGYG000001593,,0.0,,,False
SR (megahit),,MGYG000001597,,0.0,,,False
SR (megahit),,MGYG000001600,,0.0,,,False
SR (megahit),,MGYG000001611,,0.0,,,False
SR (megahit),,MGYG000001623,,0.0,,,False
SR (megahit),,MGYG000001632,,0.0,,,False
SR (megahit),,MGYG000001637,,0.0,,,False
SR (megahit),,MGYG000001640,,0.0,,,False
SR (megahit),,MGYG000001647,,0.0,,,False
SR (megahit),,MGYG000001651,,0.0,,,False
SR (megahit),,MGYG000001652,,0.0,,,False
SR (megahit),,MGYG000001654,,0.0,,,False
SR (megahit),,MGYG000001662,,0.0,,,False
SR (megahit),,MGYG000001665,,0.0,,,False
SR (megahit),,MGYG000001671,,0.0,,,False
SR (megahit),,MGYG000001674,,0.0,,,False
SR (megahit),,MGYG000001680,,0.0,,,False
SR (megahit),,MGYG000001689,,0.0,,,False
SR (megahit),,MGYG000001690,,0.0,,,False
SR (megahit),,MGYG000001695,,0.0,,,False
SR (megahit),,MGYG000001704,,0.0,,,False
SR (megahit),,MGYG000001705,,0.0,,,False
SR (megahit),,MGYG000001710,,0.0,,,False
SR (megahit),,MGYG000001727,,0.0,,,False
SR (megahit),,MGYG000001733,,0.0,,,False
SR (megahit),,MGYG000001742,,0.0,,,False
SR (megahit),,MGYG000001749,,0.0,,,False
SR (megahit),,MGYG000001754,,0.0,,,False
SR (megahit),,MGYG000001760,,0.0,,,False
SR (megahit),,MGYG000001761,,0.0,,,False
SR (megahit),,MGYG000001765,,0.0,,,False
SR (megahit),,MGYG000001779,,0.0,,,False
SR (megahit),,MGYG000001784,,0.0,,,False
SR (megahit),,MGYG000001789,,0.0,,,False
SR (megahit),,MGYG000001809,,0.0,,,False
SR (megahit),,MGYG000001814,,0.0,,,False
SR (megahit),,MGYG000001818,,0.0,,,False
SR (megahit),,MGYG000001819,,0.0,,,False
SR (megahit),,MGYG000001823,,0.0,,,False
SR (megahit),,MGYG000001824,,0.0,,,False
SR (megahit),,MGYG000001827,,0.0,,,False
SR (megahit),,MGYG000001832,,0.0,,,False
SR (megahit),,MGYG000001841,,0.0,,,False
SR (megahit),,MGYG000001846,,0.0,,,False
SR (megahit),,MGYG000001852,,0.0,,,False
SR (megahit),,MGYG000001860,,0.0,,,False
SR (megahit),,MGYG000001867,,0.0,,,False
SR (megahit),,MGYG000001874,,0.0,,,False
SR (megahit),,MGYG000001875,,0.0,,,False
SR (megahit),,MGYG000001876,,0.0,,,False
SR (megahit),,MGYG000001878,,0.0,,,False
SR (megahit),,MGYG000001885,,0.0,,,False
SR (megahit),,MGYG000001886,,0.0,,,False
SR (megahit),,MGYG000001889,,0.0,,,False
SR (megahit),,MGYG000001893,,0.0,,,False
SR (megahit),,MGYG000001914,,0.0,,,False
SR (megahit),,MGYG000001922,,0.0,,,False
SR (megahit),,MGYG000001932,,0.0,,,False
SR (megahit),,MGYG000001936,,0.0,,,False
SR (megahit),,MGYG000001949,,0.0,,,False
SR (megahit),,MGYG000001952,,0.0,,,False
SR (megahit),,MGYG000001953,,0.0,,,False
SR (megahit),,MGYG000001955,,0.0,,,False
SR (megahit),,MGYG000001960,,0.0,,,False
SR (megahit),,MGYG000001972,,0.0,,,False
SR (megahit),,MGYG000001975,,0.0,,,False
SR (megahit),,MGYG000001976,,0.0,,,False
SR (megahit),,MGYG000001983,,0.0,,,False
SR (megahit),,MGYG000001985,,0.0,,,False
SR (megahit),,MGYG000001989,,0.0,,,False
SR (megahit),,MGYG000002014,,0.0,,,False
SR (megahit),,MGYG000002023,,0.0,,,False
SR (megahit),,MGYG000002029,,0.0,,,False
SR (megahit),,MGYG000002033,,0.0,,,False
SR (megahit),,MGYG000002036,,0.0,,,False
SR (megahit),,MGYG000002038,,0.0,,,False
SR (megahit),,MGYG000002039,,0.0,,,False
SR (megahit),,MGYG000002042,,0.0,,,False
SR (megahit),,MGYG000002047,,0.0,,,False
SR (megahit),,MGYG000002056,,0.0,,,False
SR (megahit),,MGYG000002073,,0.0,,,False
SR (megahit),,MGYG000002080,,0.0,,,False
SR (megahit),,MGYG000002082,,0.0,,,False
SR (megahit),,MGYG000002091,,0.0,,,False
SR (megahit),,MGYG000002093,,0.0,,,False
SR (megahit),,MGYG000002094,,0.0,,,False
SR (megahit),,MGYG000002096,,0.0,,,False
SR (megahit),,MGYG000002098,,0.0,,,False
SR (megahit),,MGYG000002104,,0.0,,,False
SR (megahit),,MGYG000002106,,0.0,,,False
SR (megahit),,MGYG000002114,,0.0,,,False
SR (megahit),,MGYG000002124,,0.0,,,False
SR (megahit),,MGYG000002125,,0.0,,,False
SR (megahit),,MGYG000002129,,0.0,,,False
SR (megahit),,MGYG000002134,,0.0,,,False
SR (megahit),,MGYG000002145,,0.0,,,False
SR (megahit),,MGYG000002149,,0.0,,,False
SR (megahit),,MGYG000002151,,0.0,,,False
SR (megahit),,MGYG000002154,,0.0,,,False
SR (megahit),,MGYG000002155,,0.0,,,False
SR (megahit),,MGYG000002168,,0.0,,,False
SR (megahit),,MGYG000002170,,0.0,,,False
SR (megahit),,MGYG000002171,,0.0,,,False
SR (megahit),,MGYG000002177,,0.0,,,False
SR (megahit),,MGYG000002180,,0.0,,,False
SR (megahit),,MGYG000002186,,0.0,,,False
SR (megahit),,MGYG000002188,,0.0,,,False
SR (megahit),,MGYG000002193,,0.0,,,False
SR (megahit),,MGYG000002201,,0.0,,,False
SR (megahit),,MGYG000002210,,0.0,,,False
SR (megahit),,MGYG000002224,,0.0,,,False
SR (megahit),,MGYG000002226,,0.0,,,False
SR (megahit),,MGYG000002234,,0.0,,,False
SR (megahit),,MGYG000002267,,0.0,,,False
SR (megahit),,MGYG000002268,,0.0,,,False
SR (megahit),,MGYG000002270,,0.0,,,False
SR (megahit),,MGYG000002271,,0.0,,,False
SR (megahit),,MGYG000002276,,0.0,,,False
SR (megahit),,MGYG000002277,,0.0,,,False
SR (megahit),,MGYG000002278,,0.0,,,False
SR (megahit),,MGYG000002296,,0.0,,,False
SR (megahit),,MGYG000002316,,0.0,,,False
SR (megahit),,MGYG000002319,,0.0,,,False
SR (megahit),,MGYG000002320,,0.0,,,False
SR (megahit),,MGYG000002322,,0.0,,,False
SR (megahit),,MGYG000002324,,0.0,,,False
SR (megahit),,MGYG000002328,,0.0,,,False
SR (megahit),,MGYG000002330,,0.0,,,False
SR (megahit),,MGYG000002336,,0.0,,,False
SR (megahit),,MGYG000002349,,0.0,,,False
SR (megahit),,MGYG000002363,,0.0,,,False
SR (megahit),,MGYG000002386,,0.0,,,False
SR (megahit),,MGYG000002387,,0.0,,,False
SR (megahit),,MGYG000002388,,0.0,,,False
SR (megahit),,MGYG000002389,,0.0,,,False
SR (megahit),,MGYG000002401,,0.0,,,False
SR (megahit),,MGYG000002405,,0.0,,,False
SR (megahit),,MGYG000002410,,0.0,,,False
SR (megahit),,MGYG000002417,,0.0,,,False
SR (megahit),,MGYG000002419,,0.0,,,False
SR (megahit),,MGYG000002432,,0.0,,,False
SR (megahit),,MGYG000002441,,0.0,,,False
SR (megahit),,MGYG000002447,,0.0,,,False
SR (megahit),,MGYG000002451,,0.0,,,False
SR (megahit),,MGYG000002460,,0.0,,,False
SR (megahit),,MGYG000002463,,0.0,,,False
SR (megahit),,MGYG000002473,,0.0,,,False
SR (megahit),,MGYG000002485,,0.0,,,False
SR (megahit),,MGYG000002486,,0.0,,,False
SR (megahit),,MGYG000002487,,0.0,,,False
SR (megahit),,MGYG000002503,,0.0,,,False
SR (megahit),,MGYG000002504,,0.0,,,False
SR (megahit),,MGYG000002506,,0.0,,,False
SR (megahit),,MGYG000002508,,0.0,,,False
SR (megahit),,MGYG000002510,,0.0,,,False
SR (megahit),,MGYG000002511,,0.0,,,False
SR (megahit),,MGYG000002519,,0.0,,,False
SR (megahit),,MGYG000002523,,0.0,,,False
SR (megahit),,MGYG000002553,,0.0,,,False
SR (megahit),,MGYG000002559,,0.0,,,False
SR (megahit),,MGYG000002572,,0.0,,,False
SR (megahit),,MGYG000002581,,0.0,,,False
SR (megahit),,MGYG000002586,,0.0,,,False
SR (megahit),,MGYG000002588,,0.0,,,False
SR (megahit),,MGYG000002592,,0.0,,,False
SR (megahit),,MGYG000002594,,0.0,,,False
SR (megahit),,MGYG000002596,,0.0,,,False
SR (megahit),,MGYG000002601,,0.0,,,False
SR (megahit),,MGYG000002617,,0.0,,,False
SR (megahit),,MGYG000002621,,0.0,,,False
SR (megahit),,MGYG000002622,,0.0,,,False
SR (megahit),,MGYG000002626,,0.0,,,False
SR (megahit),,MGYG000002638,,0.0,,,False
SR (megahit),,MGYG000002655,,0.0,,,False
SR (megahit),,MGYG000002672,,0.0,,,False
SR (megahit),,MGYG000002676,,0.0,,,False
SR (megahit),,MGYG000002682,,0.0,,,False
SR (megahit),,MGYG000002684,,0.0,,,False
SR (megahit),,MGYG000002691,,0.0,,,False
SR (megahit),,MGYG000002693,,0.0,,,False
SR (megahit),,MGYG000002694,,0.0,,,False
SR (megahit),,MGYG000002695,,0.0,,,False
SR (megahit),,MGYG000002697,,0.0,,,False
SR (megahit),,MGYG000002698,,0.0,,,False
SR (megahit),,MGYG000002707,,0.0,,,False
SR (megahit),,MGYG000002708,,0.0,,,False
SR (megahit),,MGYG000002711,,0.0,,,False
SR (megahit),,MGYG000002716,,0.0,,,False
SR (megahit),,MGYG000002718,,0.0,,,False
SR (megahit),,MGYG000002725,,0.0,,,False
SR (megahit),,MGYG000002726,,0.0,,,False
SR (megahit),,MGYG000002737,,0.0,,,False
SR (megahit),,MGYG000002756,,0.0,,,False
SR (megahit),,MGYG000002776,,0.0,,,False
SR (megahit),,MGYG000002779,,0.0,,,False
SR (megahit),,MGYG000002781,,0.0,,,False
SR (megahit),,MGYG000002785,,0.0,,,False
SR (megahit),,MGYG000002810,,0.0,,,False
SR (megahit),,MGYG000002816,,0.0,,,False
SR (megahit),,MGYG000002838,,0.0,,,False
SR (megahit),,MGYG000002841,,0.0,,,False
SR (megahit),,MGYG000002872,,0.0,,,False
SR (megahit),,MGYG000002908,,0.0,,,False
SR (megahit),,MGYG000002910,,0.0,,,False
SR (megahit),,MGYG000002912,,0.0,,,False
SR (megahit),,MGYG000002940,,0.0,,,False
SR (megahit),,MGYG000002941,,0.0,,,False
SR (megahit),,MGYG000002943,,0.0,,,False
SR (megahit),,MGYG000002944,,0.0,,,False
SR (megahit),,MGYG000002945,,0.0,,,False
SR (megahit),,MGYG000002954,,0.0,,,False
SR (megahit),,MGYG000002964,,0.0,,,False
SR (megahit),,MGYG000002975,,0.0,,,False
SR (megahit),,MGYG000002982,,0.0,,,False
SR (megahit),,MGYG000002986,,0.0,,,False
SR (megahit),,MGYG000002990,,0.0,,,False
SR (megahit),,MGYG000002998,,0.0,,,False
SR (megahit),,MGYG000002999,,0.0,,,False
SR (megahit),,MGYG000003042,,0.0,,,False
SR (megahit),,MGYG000003063,,0.0,,,False
SR (megahit),,MGYG000003069,,0.0,,,False
SR (megahit),,MGYG000003074,,0.0,,,False
SR (megahit),,MGYG000003114,,0.0,,,False
SR (megahit),,MGYG000003124,,0.0,,,False
SR (megahit),,MGYG000003152,,0.0,,,False
SR (megahit),,MGYG000003158,,0.0,,,False
SR (megahit),,MGYG000003163,,0.0,,,False
SR (megahit),,MGYG000003169,,0.0,,,False
SR (megahit),,MGYG000003211,,0.0,,,False
SR (megahit),,MGYG000003214,,0.0,,,False
SR (megahit),,MGYG000003215,,0.0,,,False
SR (megahit),,MGYG000003220,,0.0,,,False
SR (megahit),,MGYG000003226,,0.0,,,False
SR (megahit),,MGYG000003233,,0.0,,,False
SR (megahit),,MGYG000003237,,0.0,,,False
SR (megahit),,MGYG000003250,,0.0,,,False
SR (megahit),,MGYG000003253,,0.0,,,False
SR (megahit),,MGYG000003257,,0.0,,,False
SR (megahit),,MGYG000003258,,0.0,,,False
SR (megahit),,MGYG000003284,,0.0,,,False
SR (megahit),,MGYG000003293,,0.0,,,False
SR (megahit),,MGYG000003295,,0.0,,,False
SR (megahit),,MGYG000003297,,0.0,,,False
SR (megahit),,MGYG000003298,,0.0,,,False
SR (megahit),,MGYG000003299,,0.0,,,False
SR (megahit),,MGYG000003302,,0.0,,,False
SR (megahit),,MGYG000003303,,0.0,,,False
SR (megahit),,MGYG000003304,,0.0,,,False
SR (megahit),,MGYG000003306,,0.0,,,False
SR (megahit),,MGYG000003313,,0.0,,,False
SR (megahit),,MGYG000003392,,0.0,,,False
SR (megahit),,MGYG000003405,,0.0,,,False
SR (megahit),,MGYG000003409,,0.0,,,False
SR (megahit),,MGYG000003417,,0.0,,,False
SR (megahit),,MGYG000003451,,0.0,,,False
SR (megahit),,MGYG000003456,,0.0,,,False
SR (megahit),,MGYG000003481,,0.0,,,False
SR (megahit),,MGYG000003486,,0.0,,,False
SR (megahit),,MGYG000003504,,0.0,,,False
SR (megahit),,MGYG000003508,,0.0,,,False
SR (megahit),,MGYG000003620,,0.0,,,False
SR (megahit),,MGYG000003658,,0.0,,,False
SR (megahit),,MGYG000003668,,0.0,,,False
SR (megahit),,MGYG000003684,,0.0,,,False
SR (megahit),,MGYG000003689,,0.0,,,False
SR (megahit),,MGYG000003690,,0.0,,,False
SR (megahit),,MGYG000003729,,0.0,,,False
SR (megahit),,MGYG000003748,,0.0,,,False
SR (megahit),,MGYG000003754,,0.0,,,False
SR (megahit),,MGYG000003768,,0.0,,,False
SR (megahit),,MGYG000003770,,0.0,,,False
SR (megahit),,MGYG000003783,,0.0,,,False
SR (megahit),,MGYG000003786,,0.0,,,False
SR (megahit),,MGYG000003790,,0.0,,,False
SR (megahit),,MGYG000003794,,0.0,,,False
SR (megahit),,MGYG000003818,,0.0,,,False
SR (megahit),,MGYG000003821,,0.0,,,False
SR (megahit),,MGYG000003822,,0.0,,,False
SR (megahit),,MGYG000003833,,0.0,,,False
SR (megahit),,MGYG000003834,,0.0,,,False
SR (megahit),,MGYG000003837,,0.0,,,False
SR (megahit),,MGYG000003838,,0.0,,,False
SR (megahit),,MGYG000003863,,0.0,,,False
SR (megahit),,MGYG000003886,,0.0,,,False
SR (megahit),,MGYG000003892,,0.0,,,False
SR (megahit),,MGYG000003907,,0.0,,,False
SR (megahit),,MGYG000003910,,0.0,,,False
SR (megahit),,MGYG000003911,,0.0,,,False
SR (megahit),,MGYG000003912,,0.0,,,False
SR (megahit),,MGYG000003934,,0.0,,,False
SR (megahit),,MGYG000003938,,0.0,,,False
SR (megahit),,MGYG000003942,,0.0,,,False
SR (megahit),,MGYG000003957,,0.0,,,False
SR (megahit),,MGYG000003960,,0.0,,,False
SR (megahit),,MGYG000003967,,0.0,,,False
SR (megahit),,MGYG000003972,,0.0,,,False
SR (megahit),,MGYG000003975,,0.0,,,False
SR (megahit),,MGYG000003978,,0.0,,,False
SR (megahit),,MGYG000003984,,0.0,,,False
SR (megahit),,MGYG000003989,,0.0,,,False
SR (megahit),,MGYG000003992,,0.0,,,False
SR (megahit),,MGYG000004010,,0.0,,,False
SR (megahit),,MGYG000004020,,0.0,,,False
SR (megahit),,MGYG000004022,,0.0,,,False
SR (megahit),,MGYG000004033,,0.0,,,False
SR (megahit),,MGYG000004034,,0.0,,,False
SR (megahit),,MGYG000004035,,0.0,,,False
SR (megahit),,MGYG000004036,,0.0,,,False
SR (megahit),,MGYG000004038,,0.0,,,False
SR (megahit),,MGYG000004039,,0.0,,,False
SR (megahit),,MGYG000004044,,0.0,,,False
SR (megahit),,MGYG000004047,,0.0,,,False
SR (megahit),,MGYG000004061,,0.0,,,False
SR (megahit),,MGYG000004063,,0.0,,,False
SR (megahit),,MGYG000004064,,0.0,,,False
SR (megahit),,MGYG000004074,,0.0,,,False
SR (megahit),,MGYG000004075,,0.0,,,False
SR (megahit),,MGYG000004078,,0.0,,,False
SR (megahit),,MGYG000004082,,0.0,,,False
SR (megahit),,MGYG000004084,,0.0,,,False
SR (megahit),,MGYG000004092,,0.0,,,False
SR (megahit),,MGYG000004098,,0.0,,,False
SR (megahit),,MGYG000004103,,0.0,,,False
SR (megahit),,MGYG000004105,,0.0,,,False
SR (megahit),,MGYG000004106,,0.0,,,False
SR (megahit),,MGYG000004108,,0.0,,,False
SR (megahit),,MGYG000004113,,0.0,,,False
SR (megahit),,MGYG000004115,,0.0,,,False
SR (megahit),,MGYG000004118,,0.0,,,False
SR (megahit),,MGYG000004120,,0.0,,,False
SR (megahit),,MGYG000004122,,0.0,,,False
SR (megahit),,MGYG000004124,,0.0,,,False
SR (megahit),,MGYG000004125,,0.0,,,False
SR (megahit),,MGYG000004126,,0.0,,,False
SR (megahit),,MGYG000004131,,0.0,,,False
SR (megahit),,MGYG000004134,,0.0,,,False
SR (megahit),,MGYG000004139,,0.0,,,False
SR (megahit),,MGYG000004142,,0.0,,,False
SR (megahit),,MGYG000004149,,0.0,,,False
SR (megahit),,MGYG000004153,,0.0,,,False
SR (megahit),,MGYG000004157,,0.0,,,False
SR (megahit),,MGYG000004159,,0.0,,,False
SR (megahit),,MGYG000004164,,0.0,,,False
SR (megahit),,MGYG000004171,,0.0,,,False
SR (megahit),,MGYG000004172,,0.0,,,False
SR (megahit),,MGYG000004173,,0.0,,,False
SR (megahit),,MGYG000004179,,0.0,,,False
SR (megahit),,MGYG000004183,,0.0,,,False
SR (megahit),,MGYG000004184,,0.0,,,False
SR (megahit),,MGYG000004189,,0.0,,,False
SR (megahit),,MGYG000004191,,0.0,,,False
SR (megahit),,MGYG000004200,,0.0,,,False
SR (megahit),,MGYG000004201,,0.0,,,False
SR (megahit),,MGYG000004222,,0.0,,,False
SR (megahit),,MGYG000004224,,0.0,,,False
SR (megahit),,MGYG000004230,,0.0,,,False
SR (megahit),,MGYG000004248,,0.0,,,False
SR (megahit),,MGYG000004249,,0.0,,,False
SR (megahit),,MGYG000004260,,0.0,,,False
SR (megahit),,MGYG000004267,,0.0,,,False
SR (megahit),,MGYG000004268,,0.0,,,False
SR (megahit),,MGYG000004269,,0.0,,,False
SR (megahit),,MGYG000004276,,0.0,,,False
SR (megahit),,MGYG000004278,,0.0,,,False
SR (megahit),,MGYG000004279,,0.0,,,False
